epoch,from,address,tags,args,hex
1790401515.634,127.0.0.1:8000,/float-1,",f",[0.027234],2f666c6f61742d31000000002c6600003cdf1955
1790401515.654,127.0.0.1:8000,/float-1,",f",[0.027272],2f666c6f61742d31000000002c6600003cdf68c4
1790401515.674,127.0.0.1:8000,/float-1,",f",[0.02731],2f666c6f61742d31000000002c6600003cdfb833
1790401515.685,127.0.0.1:8000,/float-1,",f",[0.027347],2f666c6f61742d31000000002c6600003ce007a3
1790401515.706,127.0.0.1:8000,/float-1,",f",[0.027385],2f666c6f61742d31000000002c6600003ce05712
1790401515.717,127.0.0.1:8000,/float-1,",f",[0.027423],2f666c6f61742d31000000002c6600003ce0a681
1790401515.737,127.0.0.1:8000,/float-1,",f",[0.027461],2f666c6f61742d31000000002c6600003ce0f5f0
1790401515.758,127.0.0.1:8000,/float-1,",f",[0.027499],2f666c6f61742d31000000002c6600003ce14560
1790401515.769,127.0.0.1:8000,/float-1,",f",[0.027537],2f666c6f61742d31000000002c6600003ce194cf
1790401515.790,127.0.0.1:8000,/float-1,",f",[0.027575],2f666c6f61742d31000000002c6600003ce1e43e
1790401515.800,127.0.0.1:8000,/float-1,",f",[0.027613],2f666c6f61742d31000000002c6600003ce233ad
1790401515.821,127.0.0.1:8000,/float-1,",f",[0.02765],2f666c6f61742d31000000002c6600003ce2831c
1790401515.841,127.0.0.1:8000,/float-1,",f",[0.027688],2f666c6f61742d31000000002c6600003ce2d28c
1790401515.852,127.0.0.1:8000,/float-1,",f",[0.027726],2f666c6f61742d31000000002c6600003ce321fb
1790401515.873,127.0.0.1:8000,/float-1,",f",[0.027764],2f666c6f61742d31000000002c6600003ce3716a
1790401515.884,127.0.0.1:8000,/float-1,",f",[0.027802],2f666c6f61742d31000000002c6600003ce3c0d9
1790401515.906,127.0.0.1:8000,/float-1,",f",[0.02784],2f666c6f61742d31000000002c6600003ce41048
1790401515.917,127.0.0.1:8000,/float-1,",f",[0.027878],2f666c6f61742d31000000002c6600003ce45fb8
1790401515.937,127.0.0.1:8000,/float-1,",f",[0.027916],2f666c6f61742d31000000002c6600003ce4af27
1790401515.958,127.0.0.1:8000,/float-1,",f",[0.027953],2f666c6f61742d31000000002c6600003ce4fe96
1790401515.968,127.0.0.1:8000,/float-1,",f",[0.027991],2f666c6f61742d31000000002c6600003ce54e05
1790401515.989,127.0.0.1:8000,/float-1,",f",[0.028029],2f666c6f61742d31000000002c6600003ce59d74
1790401516.000,127.0.0.1:8000,/float-1,",f",[0.028067],2f666c6f61742d31000000002c6600003ce5ece4
1790401516.021,127.0.0.1:8000,/float-1,",f",[0.028105],2f666c6f61742d31000000002c6600003ce63c53
1790401516.041,127.0.0.1:8000,/float-1,",f",[0.028143],2f666c6f61742d31000000002c6600003ce68bc2
1790401516.051,127.0.0.1:8000,/float-1,",f",[0.028181],2f666c6f61742d31000000002c6600003ce6db31
1790401516.072,127.0.0.1:8000,/float-1,",f",[0.028219],2f666c6f61742d31000000002c6600003ce72aa0
1790401516.083,127.0.0.1:8000,/float-1,",f",[0.028256],2f666c6f61742d31000000002c6600003ce77a10
1790401516.104,127.0.0.1:8000,/float-1,",f",[0.028294],2f666c6f61742d31000000002c6600003ce7c97f
1790401516.125,127.0.0.1:8000,/float-1,",f",[0.028332],2f666c6f61742d31000000002c6600003ce818ee
1790401516.135,127.0.0.1:8000,/float-1,",f",[0.02837],2f666c6f61742d31000000002c6600003ce8685d
1790401516.156,127.0.0.1:8000,/float-1,",f",[0.028408],2f666c6f61742d31000000002c6600003ce8b7cc
1790401516.167,127.0.0.1:8000,/float-1,",f",[0.028446],2f666c6f61742d31000000002c6600003ce9073c
1790401516.188,127.0.0.1:8000,/float-1,",f",[0.028484],2f666c6f61742d31000000002c6600003ce956ab
1790401516.209,127.0.0.1:8000,/float-1,",f",[0.028522],2f666c6f61742d31000000002c6600003ce9a61a
1790401516.219,127.0.0.1:8000,/float-1,",f",[0.028559],2f666c6f61742d31000000002c6600003ce9f589
1790401516.240,127.0.0.1:8000,/float-1,",f",[0.028597],2f666c6f61742d31000000002c6600003cea44f8
1790401516.250,127.0.0.1:8000,/float-1,",f",[0.028635],2f666c6f61742d31000000002c6600003cea9468
1790401516.272,127.0.0.1:8000,/float-1,",f",[0.028673],2f666c6f61742d31000000002c6600003ceae3d7
1790401516.293,127.0.0.1:8000,/float-1,",f",[0.028711],2f666c6f61742d31000000002c6600003ceb3346
1790401516.304,127.0.0.1:8000,/float-1,",f",[0.028749],2f666c6f61742d31000000002c6600003ceb82b5
1790401516.324,127.0.0.1:8000,/float-1,",f",[0.028787],2f666c6f61742d31000000002c6600003cebd225
1790401516.335,127.0.0.1:8000,/float-1,",f",[0.028825],2f666c6f61742d31000000002c6600003cec2194
1790401516.356,127.0.0.1:8000,/float-1,",f",[0.028862],2f666c6f61742d31000000002c6600003cec7103
1790401516.367,127.0.0.1:8000,/float-1,",f",[0.0289],2f666c6f61742d31000000002c6600003cecc072
1790401516.387,127.0.0.1:8000,/float-1,",f",[0.028938],2f666c6f61742d31000000002c6600003ced0fe1
1790401516.407,127.0.0.1:8000,/float-1,",f",[0.028976],2f666c6f61742d31000000002c6600003ced5f51
1790401516.417,127.0.0.1:8000,/float-1,",f",[0.029014],2f666c6f61742d31000000002c6600003cedaec0
1790401516.439,127.0.0.1:8000,/float-1,",f",[0.029052],2f666c6f61742d31000000002c6600003cedfe2f
1790401516.449,127.0.0.1:8000,/float-1,",f",[0.02909],2f666c6f61742d31000000002c6600003cee4d9e
1790401516.471,127.0.0.1:8000,/float-1,",f",[0.029128],2f666c6f61742d31000000002c6600003cee9d0d
1790401516.492,127.0.0.1:8000,/float-1,",f",[0.029166],2f666c6f61742d31000000002c6600003ceeec7d
1790401516.502,127.0.0.1:8000,/float-1,",f",[0.029203],2f666c6f61742d31000000002c6600003cef3bec
1790401516.523,127.0.0.1:8000,/float-1,",f",[0.029241],2f666c6f61742d31000000002c6600003cef8b5b
1790401516.534,127.0.0.1:8000,/float-1,",f",[0.029279],2f666c6f61742d31000000002c6600003cefdaca
